Actual_r1,Predicted_r1,Actual_r2,Predicted_r2
-1.2218487,-1.5163006,0.37657696,0.44619823
-0.69897,-0.6258287,-0.27572414,0.0151489675
-0.4723701,-0.6388322,-0.25258818,0.0075451434
-1.6777807,-1.2232976,0.9375179,0.38609642
-0.07058107,0.0070062317,-0.124938734,-0.22669068
0.6812412,0.5482292,-0.92081875,-0.8948685
-0.8110715,-1.0157058,-0.7695511,-0.83141685
-0.5331324,-0.6462844,-0.30980393,0.19784838
-0.536107,-0.6667767,-0.008773924,0.25262254
0.008600172,-0.114305824,-0.0043648053,-0.050994433
-1.09691,-1.4572093,-0.1611509,-0.3457082
-1.0,-1.4703764,0.17897695,-0.041756112
-0.51760286,-0.3639832,-0.42984638,-0.49283183
-0.23657201,-0.32798243,-1.0457575,-1.2032516
-0.61978877,-0.8968505,0.14612803,0.30430782
0.10037055,-0.1032898,0.1271048,-0.11197887
-0.08618615,0.06767303,0.035829823,-0.26846388
0.40312052,0.124489054,-2.0,-0.92675775
