Actual_r1,Predicted_r1,Actual_r2,Predicted_r2
0.39915434,-0.42912784,-0.38933983,-0.211671
-0.2596373,-0.19941641,-1.39794,-1.5677708
-0.06550155,-0.32159236,-0.14874165,-0.27432233
0.09342168,-0.38972402,-0.055517327,-0.38263288
-0.7189666,-0.5451849,-0.74958,-0.645261
0.4329693,-0.09593374,-0.7986029,-0.39771152
-0.13667715,-0.19797407,-0.3990271,-0.14128846
0.5185139,0.35221124,-0.69897,-1.4252576
-0.7447275,-0.7685736,-0.31875876,-0.2203564
0.11394335,-0.24143861,-0.07058107,-0.03521596
0.6946052,0.17941953,-2.0,-1.4561704
-1.3372421,-1.3716558,-0.08512818,-0.18255702
-0.057991948,-0.17947799,-0.3757179,-0.34809786
0.07918125,-0.122411065,-0.050609995,-0.11923011
-0.48545223,-0.8538819,0.4784222,0.6094767
0.0685569,-0.058427602,0.050379757,-0.20976955
0.075546965,-0.13850038,-0.1426675,-0.1439107
-0.23882419,-0.36946642,-0.61978877,-0.037247017
0.0,-0.15179561,0.0,-0.65005624
-0.4271284,-0.6108421,0.30319604,0.29123276
-0.19382003,-0.032816857,-0.25181198,-0.38487023
0.19893187,-0.27828357,-0.111259036,-0.1343408
-0.6777807,-0.6957425,-0.45593196,-0.8477168
-0.48148605,-0.46616504,-0.4685211,-0.5408103
0.22271647,0.04222499,-0.36653155,-0.6164349
-0.6595559,-0.49778825,0.37657696,0.22348073
-0.36451626,0.06935798,0.14612803,-0.33110863
-0.3265183,-0.37168378,-0.3511523,-0.49670523
-1.39794,-0.4057781,-0.15490197,0.13170418
-0.27901426,-0.3106359,0.10037055,0.12796879
