Actual_r1,Predicted_r1,Actual_r2,Predicted_r2
-0.4621809,-0.40950447,0.14363924,-0.03454858
-0.17392519,-0.00078026205,-0.6777807,-1.154006
-0.19654289,-0.13698927,-0.40230483,-0.32905757
-0.35654733,-0.7202827,-0.34678748,-0.18373612
-0.44009337,-0.058657415,-0.07007044,-0.47376052
-1.4317982,-1.2249913,0.9344984,0.7818114
-0.39147398,-0.269099,-0.20342566,-0.2729634
-0.60206,-1.2321365,-1.154902,-0.53204596
-0.105130345,0.08057008,0.008600172,-0.11628499
-2.0,-1.555437,-0.24412514,-0.28006443
-0.48148605,-0.57077354,-0.61978877,-0.6915939
-0.5243288,-0.38632557,-0.22112553,-0.020613752
-0.5443939,-0.666708,-1.09691,-1.0113425
0.1903317,0.117918715,-0.3635121,-0.4731448
0.9537597,0.7861692,-1.154902,-0.8534747
-0.49485,-0.4330552,0.14612803,0.2616068
-1.09691,-0.9376201,0.74981356,0.66131794
-1.09691,-1.1177762,0.8881795,0.8953184
-0.49894074,-0.5171543,-0.3095086,-0.5591099
0.580925,-0.1817443,-0.48148605,0.2284283
-0.79048496,-0.99926925,-1.1611509,-0.9281208
-0.5850267,-0.64921004,0.11394335,0.5200648
0.67851835,0.38253644,-0.7695511,-0.7864123
0.06445799,-0.006020345,-0.40011692,-0.24170244
-0.2596373,-0.379104,-1.154902,-1.426058
0.372912,0.27973163,-0.57675415,-0.6566476
-0.5086383,-0.55410516,-0.07058107,0.007854275
-0.096910015,0.06775012,-0.45593196,-0.4545005
-0.04575749,-0.20056245,0.32428247,0.1167827
-0.4436975,-0.6141517,0.09342168,0.09644326
-0.3767507,-0.35543832,0.11058971,0.01699119
0.21748394,0.1677371,-0.21609642,-0.40319306
0.2552725,0.29251936,-1.0,-1.029409
-0.55284196,-0.22627044,-0.38721615,-0.19816443
-0.4089354,-0.30854234,-1.0457575,-0.94696724
-0.36653155,-0.32285783,0.22271647,0.04697696
-0.28960052,-0.4017221,-0.6003263,-0.3699274
-0.5044557,-0.7315823,-1.180456,-0.917843
-0.85387194,-0.6710519,0.21748394,0.19609916
0.65224636,0.500787,-1.6575773,-1.5248008
-0.11918641,-0.09516274,0.27989498,-0.18505979
-1.5228788,-1.5133232,0.38381538,0.15099102
0.8656961,0.20071399,-1.3279022,-1.4230936
0.08990511,0.18997645,-2.0,-1.3283916
0.18041264,-0.130066,-0.36653155,0.14169192
-0.85387194,-0.94424117,-0.25181198,-0.41199434
0.20411998,-0.31660402,-0.30103,0.26878583
-1.09691,-1.0164509,1.0,0.8821113
-0.31875876,-0.25967178,0.3424227,0.13420883
-0.011441044,-0.15382662,-0.6946486,-0.68126994
-0.07058107,0.08445844,0.006037955,-0.16121933
-0.29242983,-0.31180462,-0.7695511,-0.5787647
-0.17069623,-0.3725274,0.09096307,0.109767936
-0.09151498,-0.003634259,0.029383779,-0.37908706
-0.28399664,-0.37056395,-0.06550155,-0.014590099
-0.6478175,-0.765206,0.44169512,-0.24948752
-0.61978877,-0.5375145,0.26245108,0.04039999
-0.82390875,-0.78162163,-1.69897,-1.4737034
-0.16557929,-0.013533264,-0.40782323,-0.41844794
-1.2218487,-1.4764526,0.37657696,0.4453779
-0.69897,-0.37322673,-0.27572414,0.05557526
-0.4723701,-0.4931573,-0.25258818,-0.010070249
-1.6777807,-1.5243365,0.9375179,0.6124612
-0.07058107,0.19618365,-0.124938734,-0.35431188
0.6812412,0.6808442,-0.92081875,-0.9875594
-0.8110715,-0.9146045,-0.7695511,-0.7738308
-0.5331324,-0.7238933,-0.30980393,-0.13559069
-0.536107,-0.6098223,-0.008773924,0.14918923
0.008600172,-0.10834282,-0.0043648053,0.17564368
-1.09691,-1.6507279,-0.1611509,-0.21776587
-1.0,-1.6208093,0.17897695,0.12068232
-0.51760286,-0.4447589,-0.42984638,-0.44344184
-0.23657201,-0.09753745,-1.0457575,-1.36103
-0.61978877,-0.7343938,0.14612803,0.21557301
0.10037055,0.010785565,0.1271048,-0.007815279
-0.08618615,0.09347031,0.035829823,-0.20558718
0.40312052,-0.091053866,-2.0,0.011806436
-1.39794,-1.5448256,-0.9706162,-0.8501999
-1.39794,-1.4053895,0.48000693,0.40104985
-0.4685211,-0.31675225,-1.69897,-1.2375002
-0.20065945,-0.27197948,-0.050609995,-0.13720307
-1.2218487,-1.2796031,0.0,-0.22653544
-1.5228788,-1.549361,-0.49485,-0.4462897
-0.32790214,-0.63029265,0.2764618,0.28044572
-1.60206,-1.2559106,-1.6197888,-1.946461
0.40823996,0.2524125,-1.69897,-1.5810769
-0.30980393,-0.5607391,0.17609125,0.008505784
